word,count
fyer-manden,3
hvorhen,3
biergnings-baad,3
fornøyelser,3
plejer,3
tjenstdygtig,3
nøgne,3
smule,3
comtion,3
seende,3
land-soldat,3
stæds,3
uddrive,3
vognen,3
beskæftigede,3
meye,3
oplive,3
umaadelige,3
imidlertiid,3
sandfærdig,3
forskrift,3
ørkesløse,3
elændige,3
eierens,3
set,3
udskeyelser,3
landmændene,3
forsyn,3
vagt,3
krigshærene,3
forsynets,3
udvides,3
laster,3
beskaffenheder,3
forhøies,3
ildsvaade,3
forøger,3
assistance,3
371,3
juul,3
udbredelse,3
stammen,3
absigt,3
opelskning,3
talrige,3
forpagternes,3
krigsstanden,3
tilholdt,3
ske,3
forsikrede,3
theorie,3
indbildningen,3
oversettelse,3
aabning,3
tyvehullet,3
haandverk,3
gilder,3
udskyde,3
myndt,3
bevares,3
standses,3
forringe,3
partisk,3
anviser,3
bedømmelse,3
reedskaber,3
sødskende,3
gang-dage,3
forestilles,3
seeneste,3
slyngel,3
afdødes,3
aftenen,3
haandgribelig,3
krigs-tienesten,3
aaen,3
opofrede,3
frugtens,3
myndig,3
hoved-gaards,3
dygtige,3
henregnes,3
samvittigheden,3
tienestekarle,3
handlede,3
forfærdelige,3
umælende,3
afdrages,3
huusholdninger,3
kraftige,3
anslaaes,3
stykket,3
staden,3
paalagte,3
medlem,2
vine,2
it,2
hemmet,2
stormen,2
jordegoeds,2
derud,2
løns,2
reiste,2
forord,2
romeres,2
førster,2
beholding,2
forefundne,2
dictere,2
boesatte,2
markene,2
graven,2
besvarede,2
væiret,2
fortørres,2
holdtes,2
etiam,2
beskaffenheden,2
mistbede,2
fyer-huuset,2
tæt,2
tugthuus-domme,2
ober-bergamtet,2
forfængeligheder,2
partikler,2
øyemeeds,2
maskiners,2
the,2
genie,2
underholdt,2
luftens,2
bevægelser,2
tieneres,2
dalere,2
fælde,2
skielm,2
avindsyge,2
sammensparede,2
bredt,2
betreffende,2
vænnes,2
distance,2
fortsat,2
forlangtes,2
adelstanden,2
pinebænk,2
boepæle,2
egnens,2
afsettes,2
forlod,2
flag,2
rulle,2
reise-plan,2
yttrede,2
forædlet,2
tilkiendegav,2
streng,2
penge-afgift,2
gruus,2
5tes,2
opfundne,2
læseværdige,2
gienboer,2
madposen,2
dyrebar,2
riigdomme,2
skibsladninger,2
fortrykt,2
resolvere,2
udlaane,2
pranger,2
hitte,2
domstoel,2
haandteringer,2
gaarderne,2
roe,2
hjulpen,2
fødevahre,2
rød,2
tyndt,2
oversettelser,2
kontanter,2
dørren,2
stiaalet,2
skikane,2
skifteforvalter,2
bevæger,2
strømmen,2
sove,2
roelig,2
lyng-leer,2
huusholdingsmaader,2
203,2
mødes,2
kongerige,2
forsvarlige,2
livs-fare,2
opmuntrer,2
incomplet,2
oplyses,2
vederqvægede,2
nobis,2
uretfærdigt,2
flyvende,2
viselig,2
patriæ,2
dam,2
si,2
ap,2
forsyner,2
privilegier,2
tro,2
overseer,2
clas,2
fastsætter,2
akkordten,2
omend,2
houbonden,2
lyse,2
blad,2
jammerlig,2
mandfolk,2
uventet,2
veyrlig,2
folkemangel,2
kokke,2
destomindre,2
væve,2
afværge,2
strand-rettigheden,2
fribyttere,2
løgnagtig,2
hals,2
indste,2
sædelære,2
menneskelighed,2
hoc,2
gemyt,2
ibi,2
øe,2
hovnings-arbeyde,2
bærdie,2
lovligt,2
flittigste,2
historieskrivere,2
gallien,2
fremviser,2
skibet,2
tragtet,2
numer,2
promte,2
frygtsom,2
høeslet,2
erhverves,2
betegne,2
holdend,2
rommerske,2
temmeligt,2
commerce,2
4re,2
udsende,2
menneske-kiærlighed,2
qvo,2
høytskyldende,2
forestilledes,2
husets,2
næver,2
dragter,2
vens,2
oxe,2
informerer,2
anbefales,2
product,2
stilet,2
forstrands-eyeren,2
flittigere,2
tilhørte,2
jomfrue,2
alvorligste,2
pynte,2
tømmermænd,2
geraadet,2
kier,2
udsettes,2
efterstræbelse,2
ea,2
tildragelser,2
holdningen,2
præken,2
hyæne,2
befodre,2
æret,2
moderne,2
liste,2
ildesindede,2
rækker,2
varig,2
høyhed,2
taalmodigheden,2
plus,2
gar,2
udebliver,2
hoffet,2
udraaber,2
lande-plage,2
bekendt,2
lods-arbeyde,2
græder,2
klædedragt,2
ratio,2
omnium,2
foreviist,2
forstrands-rettigheden,2
klør,2
undtagne,2
lyng-lee,2
valgte,2
beleyligt,2
gabet,2
elskværdigste,2
meldte,2
dommen,2
fed,2
patria,2
skilderie,2
1730,2
løst,2
overvægten,2
allerhøieste,2
1733,2
zirer,2
krigshære,2
forfærdelig,2
henne,2
taknemmelighed,2
begiærligheder,2
rom-punsch,2
æblemost,2
flittigheden,2
forebygte,2
stauns,2
indskrevne,2
pest,2
besidderen,2
ejendomme,2
fi,2
distingvere,2
land-militiens,2
eiendommens,2
bestaffenhed,2
raadfører,2
indeholdte,2
cicero,2
slave,2
slottet,2
enig,2
hauger,2
afmalet,2
idel,2
pak-huus-leye,2
beraaber,2
hemmelighed,2
rigeligen,2
affalden,2
ædekorn,2
præferendum,2
udtorsken,2
afleggelse,2
kundstabs,2
fardag,2
tieneste-karl,2
stk,2
hof,2
2-3,2
observeret,2
leies,2
hielpemidler,2
udtalt,2
understøttelser,2
mindreaarige,2
indtægs-kilder,2
udvandrende,2
flensborg,2
kornhøsten,2
græsbænke,2
torten,2
fornuftigviis,2
erhvervende,2
utaalmodig,2
helder,2
heden,2
volde,2
efterrettelige,2
velfornøiede,2
seddel,2
provsten,2
travleste,2
familiens,2
tapperhed,2
træernes,2
indviklet,2
170,2
rensning,2
biskoppen,2
landmændenes,2
forsultet,2
peer,2
stieler,2
ver,2
171,2
udøvede,2
kappes,2
ræven,2
mukke,2
æren,2
landdyr,2
skiere,2
iværksættelse,2
land-opmaaling,2
tørret,2
pløyningen,2
mosen,2
omstændelig,2
udgravet,2
skrækkelig,2
tilforne,2
morgenen,2
ydmygst,2
synsforretningen,2
aftegninger,2
ordentligste,2
forlængst,2
anordne,2
sønnen,2
skolevæsen,2
venstre,2
skynde,2
naturlæren,2
indrente,2
skjønsomhed,2
skrivemaade,2
sutenerer,2
naturkyndig,2
skynd,2
forloren,2
budbringere,2
haandgierninger,2
tjener,2
fior,2
amter,2
opholdte,2
220,2
forvildret,2
ufeilbarlige,2
bekiende,2
indfestning,2
october,2
skriver-dreng,2
hengiven,2
ærer,2
adspørge,2
oprøriske,2
kierte,2
forblev,2
malcontanter,2
modige,2
total,2
uddeeling,2
8ß,2
bukkede,2
brugbare,2
rødmede,2
øiensynlige,2
virknings-arbeide,2
udvandringer,2
træffer,2
beroede,2
jyder,2
klasser,2
dulce,2
natale,2
mellemste,2
kiøre-dage,2
telse,2
menneskeven,2
solum,2
snige,2
bierger,2
indgangen,2
rundelig,2
almindeligere,2
forarbejdning,2
benytter,2
hoverie-anordningen,2
studere,2
løgner,2
daglønner-penge,2
pande,2
modtages,2
marke,2
understaaer,2
udgaaet,2
vedkomme,2
forskylde,2
hov,2
mælde,2
havte,2
pisk,2
brødre,2
tilskuere,2
begravelses,2
anstødssteen,2
omgangs,2
fritager,2
strængere,2
behandlingsmaader,2
forrykt,2
fradragne,2
spørgsmaal,2
adspurgt,2
hoyst,2
omstøde,2
litteratur,2
opgaae,2
sædvanligt,2
indtryk,2
rigtigt,2
slagtning,2
tieneste-karlen,2
tærskning,2
mark-arbeidet,2
eies,2
møgagning,2
negtet,2
dievle,2
moer,2
avinds,2
optegnelse,2
livstiid,2
forløste,2
bekostet,2
skifteforretningen,2
smilede,2
voves,2
bryst,2
gule,2
indenrigs,2
faderens,2
ladning,2
espen,2
nielsen,2
hvid,2
166,2
synet,2
hændelse,2
stavet,2
hvilende,2
bortjaget,2
velmeent,2
tilsætte,2
udvider,2
stadens,2
iverksettelsen,2
gad,2
romerne,2
skielvende,2
tidender,2
helbredet,2
stevne,2
hadere,2
læremestere,2
spaadom,2
titul,2
husk,2
sælskaber,2
aftræk,2
trekholts,2
opvoxe,2
exemplariter,2
søm,2
oprørt,2
knibe,2
gal,2
hælene,2
kilden,2
udspioneret,2
galgen,2
kongeriget,2
ænder,2
kiek,2
endeligen,2
beflutning,2
videnskaberne,2
plantevæsenet,2
dyrevæsenet,2
haarkløverie,2
seent,2
pagters,2
tilføier,2
studentere,2
præsternes,2
iverksette,2
vinskibelighed,2
paakom,2
giødskning,2
klarhed,2
bestemmet,2
nærme,2
raadvildhed,2
glemmes,2
indretnings,2
lærdomme,2
paatale,2
flugten,2
octobr,2
retternes,2
besidderne,2
mordere,2
situationer,2
blomsterstuen,2
indfestnings-penge,2
tjenere,2
auctionen,2
inqvisition,2
engelands,2
lovgiverens,2
kabinettet,2
tilbytte,2
iagttagelse,2
oprejsning,2
oplæst,2
drivende,2
roeskilde,2
væirliget,2
eftermand,2
eftergivende,2
fortrydelse,2
420,2
hovnings-bønderne,2
irettesættelse,2
øyesynet,2
forsee,2
medgaae,2
6000,2
herredsfogeden,2
regula,2
sagtens,2
vedtage,2
bøyelige,2
haaret,2
læses,2
gen,2
sigte-punkt,2
venlig,2
ducater,2
begegnet,2
columbas,2
corvis,2
veniam,2
bremset,2
fæst,2
fedt,2
skrabet,2
roligere,2
skyts,2
vaadt,2
foregiver,2
kaaberstikker,2
tring,2
sildigt,2
krum,2
tilsiges,2
urolighed,2
bevilgning,2
vandflod,2
fæste-brev,2
modsigelser,2
pungen,2
trøye,2
udstæde,2
tvangs,2
lee,2
gjørende,2
erstattet,2
overtaler,2
need,2
rang,2
stræng,2
indvendninger,2
aflægger,2
gider,2
houbønder,2
skrif,2
sveen,2
stunder,2
destricter,2
afgaaer,2
inderlige,2
godtgiørelse,2
bortsælgelse,2
vendige,2
regnskaber,2
202,2
giette,2
haster,2
oplæses,2
regnskaberne,2
paastaaet,2
forhugget,2
undværlige,2
slider,2
lysthavende,2
tømmermand,2
udtærsket,2
laas,2
amusere,2
kassen,2
veiens,2
ophøyet,2
sneget,2
skaaret,2
liderligheder,2
slemme,2
1/4,2
arbeids-dage,2
erik,2
indtrædelses,2
hinderlig,2
ansatt,2
genhed,2
forfærdigende,2
8000,2
tilkiendes,2
henhøre,2
viiseligen,2
udøses,2
20de,2
arbeids-dagene,2
klyne-mosen,2
bagtalelse,2
tilvext,2
consumptions-forpagterne,2
turdet,2
opfyldte,2
vilkaarlige,2
grundlov,2
bekræftet,2
tromle,2
skielver,2
reysendes,2
forpløyning,2
pilatus,2
attesterne,2
bedækkede,2
agerne,2
stædernes,2
antegning,2
recensent,2
strygende,2
søgning,2
lande-veye,2
rongeneret,2
750,2
forhaabning,2
helligt,2
vedder,2
opmaalingen,2
sognemænd,2
meenighed,2
mæn,2
ophævedes,2
ihenseende,2
latterlig,2
prøvers,2
pd,2
karakteer,2
soer,2
broelagte,2
kjøbstæder,2
attestere,2
forefalden,2
indhugges,2
overilelse,2
anmærkes,2
baronessen,2
skikaner,2
kompasviisning,2
fuldførte,2
kroe,2
sigtepunkt,2
fjelde,2
hav-søe,2
bekker,2
opmaalende,2
bernstorff,2
hvoriblant,2
bratingshøi,2
bernstorffske,2
afbildnings-tegninger,2
urimelig,2
sønden,2
vest,2
ledsaget,2
allermeest,2
oa,2
tungere,2
visende,2
mærkværdige,2
anordner,2
beskrivelsers,2
sjette,2
gieldte,2
roser,2
eftertænker,2
gruer,2
tilsidesat,2
forsadt,2
debitor,2
imodtages,2
retteligen,2
formiddagen,2
væir,2
stakkelen,2
bremerholm,2
bæst,2
befaredes,2
cautionen,2
40000,2
saaed,2
ihukommelse,2
idsige,2
stedbørn,2
grov,2
tegne,2
forestilte,2
skrivning,2
herredsfogedens,2
fortræd,2
venderne,2
bortgang,2
kiøberen,2
prakkere,2
fortrøstning,2
forglemmes,2
mageligste,2
ordinaire,2
ekonomie,2
sparsomhed,2
benaades,2
trekholtes,2
beskeen,2
indstaae,2
moeden,2
accurat,2
stole,2
tran,2
journal,2
forventede,2
stig,2
udsuede,2
kyndighed,2
presenter,2
ridende,2
værelser,2
giensvar,2
beleyligere,2
bedrøver,2
talers,2
overhørelse,2
velgrundede,2
ulydighed,2
forlystelser,2
udskregne,2
ubodeligt,2
taxeres,2
leer-jord,2
amtets,2
fællig,2
overlægge,2
hovarbejde,2
uformeent,2
omløber,2
troligt,2
urigtigt,2
jevnlige,2
reist,2
18de,2
stavn,2
regieringsform,2
almindeligst,2
misunde,2
bortgive,2
lokke,2
grøn,2
uindskrænked,2
besvaring,2
recommenderet,2
controlleur,2
forarmed,2
fordom,2
usund,2
justice-fiscalerne,2
fordærvet,2
officio,2
skjebne,2
afveies,2
lodseierne,2
local-undersøgning,2
herligheds,2
indgaae,2
ufordeelagtigste,2
slutningen,2
medvirkende,2
frafalde,2
skovning,2
fiscalerne,2
vægtere,2
sandbanker,2
øiensynlig,2
bymændene,2
aftvinges,2
forurettet,2
umennesker,2
kreaturs,2
tilliggende,2
hee,2
eenfoldig,2
gruesomhed,2
utilstrækkelige,2
maj,2
ulykkeligste,2
blank,2
fogedens,2
vanskeligheden,2
beundring,2
bestræber,2
aarsages,2
udbetales,2
bæsterne,2
hakke,2
tilbringe,2
plaster,2
gane,2
opsatte,2
taxeringen,2
pløjede,2
nævnede,2
menne,2
tor,2
lethed,2
yndede,2
naboernes,2
regul,2
rammer,2
jordegodsers,2
forbedrere,2
undskyldes,2
bemestret,2
herhen,2
mistbedene,2
aleneste,2
tur,2
ager-land,2
jura,2
fortrinnet,2
skov-jordens,2
venne,2
ihvor,2
lægsmand,2
lodtrækning,2
tilfalden,2
valte,2
dan,2
paadraget,2
afhængig,2
vaklende,2
taktiken,2
lade-fogden,2
tilveye,2
udskrivning,2
fleng,2
rekrutering,2
bortfæstet,2
vanslægter,2
advocater,2
forlegenhed,2
tilfaldt,2
hendelse,2
provinz,2
forbigangne,2
udskrevne,2
skattet,2
birkefogder,2
spæd,2
kjendes,2
paaseet,2
underholdte,2
bortsolgte,2
romere,2
gieldnere,2
forrykkes,2
mynster,2
græsses,2
plagen,2
skattene,2
strabatser,2
grav,2
opladte,2
opløses,2
undskylde,2
afveyer,2
fryse,2
malke-koe,2
praktiske,2
forudsette,2
oeconomiens,2
udgangen,2
borgestuen,2
opfindes,2
udødelighed,2
moses,2
ellevte,2
mikkelsdag,2
nysgierrig,2
hov-terskningen,2
ruineres,2
slip,2
standens,2
trykkende,2
adfærd,2
skaanet,2
kyllinger,2
uligheden,2
foreskriver,2
overall,2
tørve,2
skaanede,2
specificeret,2
hov-arbeydet,2
dant,2
ingens,2
tiende-eyerne,2
overvundne,2
hensidde,2
tilrede,2
magelagt,2
dyrkende,2
sammenstødende,2
helbredelse,2
avanceret,2
forbandelse,2
hastigste,2
ringer,2
fæle,2
dydige,2
overveye,2
udydige,2
1759,2
1758,2
udmeldte,2
aastedet,2
talrigt,2
fremkalder,2
pleyer,2
degne-traver,2
kirke,2
tilgavns,2
skiødesløs,2
tageren,2
korn-tienderne,2
gruesomme,2
giere,2
øvede,2
commissarierne,2
mortensdag,2
juni,2
bieting,2
skifternes,2
tilskrives,2
rester,2
differerer,2
gængse,2
engpletter,2
engbunden,2
rug-sæd,2
fæstning,2
parti,2
forretningens,2
redsel,2
overdrevet,2
indgrøftes,2
behandlinger,2
forbød,2
hovedsag,2
almin,2
vaar-korn,2
ryggen,2
indien,2
bæsters,2
hujus,2
overdrevne,2
priserne,2
monarkie,2
veierliget,2
misbrugt,2
udsendes,2
hastighed,2
dristige,2
vedligeholdt,2
taaleligt,2
ryggesløse,2
herunder,2
medio,2
dilation,2
eragtedes,2
fund,2
perfonligen,2
registrering,2
barndom,2
undervises,2
sindelaug,2
opsyns,2
fælle,2
restancen,2
barm,2
afgrave,2
bestemmelser,2
medlidende,2
afmægtige,2
sogne-fogdens,2
pløjeland,2
negre,2
bonderkarle,2
undlade,2
særskilte,2
henfalder,2
landgildens,2
skiebnen,2
kiønnet,2
fierdingkar,2
forlorne,2
caffee,2
forhaanden,2
ufeylbar,2
tilbøyelig,2
lynild,2
aabninger,2
fremfører,2
udlader,2
hæftig,2
øverst,2
beed,2
velan,2
inddeelinger,2
spidsen,2
liderligste,2
experimentale,2
afkaste,2
vogn-heste,2
krone,2
1600,2
præmisser,2
hugges,2
meene,2
overløber,2
almisse,2
sessionerne,2
arbejdet,2
2do,2
forræder,2
omhugget,2
kappen,2
vitterlig,2
æres-tegn,2
hævn,2
andragende,2
buden,2
formilde,2
egenraadig,2
arven,2
udtænkes,2
krybe,2
jordbund,2
ner,2
rummet,2
billigheds,2
ergo,2
lægsmanden,2
hiorder,2
flyve,2
stervboen,2
medynk,2
hjemsøgt,2
vigtigt,2
bondekonen,2
skalte,2
firedobbelte,2
forma,2
fremspire,2
fæ,2
spire,2
incommodum,2
sæde-arter,2
forsøde,2
gros,2
commodum,2
frembringes,2
indkaldes,2
kildevæld,2
erkiendes,2
afskyelige,2
indgroet,2
plovs,2
jurister,2
synsmænd,2
halvdeelen,2
siddet,2
erkyndiger,2
udmelde,2
decidere,2
uvirksomhed,2
imponeres,2
eftergivelse,2
avls,2
undseelige,2
medfød,2
tiggerne,2
send,2
stemplet,2
beest,2
land-huusholdnings,2
ærende,2
fortjente,2
sutor,2
oppebiet,2
privato,2
veylede,2
ekonomisters,2
uforskammet,2
uforskammenhed,2
huusleye,2
indsat,2
tone,2
velgierninger,2
forekom,2
fortvivlelse,2
ædelmodige,2
alrid,2
omvendte,2
medbringe,2
forbindtlig,2
skrivelse,2
ligesindede,2
geleidet,2
vinter-maaneder,2
forbandede,2
adspredet,2
hoved-gaarde,2
professioner,2
arrestere,2
efterleve,2
omløbende,2
fruentimmerne,2
forglemte,2
forskjellige,2
hoverie-reglement,2
land-huusholdningen,2
meeningers,2
indskrenkes,2
skammer,2
târ,2
uddele,2
misgierninger,2
eyerens,2
hovedgaards-avlingen,2
forskaanede,2
angaar,2
udvirker,2
subjekt,2
gevalt,2
udseet,2
fores,2
indeværende,2
stive,2
strængeste,2
godtbefindende,2
capitels,2
forgiæves,2
nedhugges,2
matricul,2
frembryder,2
oylyste,2
hedte,2
statsmand,2
ringhed,2
vædere,2
opfød,2
bindehund,2
øiemed,2
arvemidler,2
authoriseret,2
upartiskhed,2
physiske,2
misfornøielse,2
papir,2
cassa,2
forløben,2
smukkere,2
andrage,2
doctor,2
forsikkring,2
tilhørerne,2
krigshær,2
hoveriers,2
pløje-land,2
ligegyldighed,2
afskeed,2
general-landvæsens,2
tilførn,2
spader,2
høihed,2
implicerede,2
korn-mangel,2
belønnes,2
jevnet,2
forskydes,2
sukket,2
belønnede,2
arvefæste,2
ærekier,2
sterke,2
directe,2
redeligste,2
physiken,2
indhøstningen,2
midlere,2
flokke,2
forset,2
velgiørere,2
valgt,2
værdigheder,2
krigsmagt,2
ædelste,2
frue,2
fægte,2
retournerer,2
tillegge,2
fattedes,2
overbeviiste,2
udbredet,2
meyer,2
rekke,2
unaade,2
praxis,2
jevn,2
uhældige,2
soldaters,2
skovlæs,2
landgodsernes,2
partikulær,2
igiennemløbe,2
distrikt,2
landmaalningen,2
departementer,2
fordret,2
forkynde,2
physisk,2
skolers,2
skattende,2
plantet,2
afkroge,2
listige,2
gartneriet,2
myndlingen,2
vexten,2
bondesøn,2
jordegods-eierens,2
glemte,2
udøvet,2
gavn-tømmer,2
foretrekke,2
ligelig,2
hørsommelighed,2
sterkere,2
hierner,2
grev,2
maximer,2
rantzau,2
lovgivende,2
opelske,2
aschberg,2
hverves,2
compagnie-cheffen,2
partikulære,2
qvinderne,2
maalt,2
understaae,2
digte,2
ramme,2
u,2
reserva,2
røg,2
tienstdygtige,2
omstøbt,2
tilvoxende,2
øyensynlige,2
savnedes,2
elendigste,2
tyrannie,2
sognefoged,2
mer,2
grusomhed,2
forbauset,2
gyldigste,2
13de,2
95,2
bestes,2
folkenes,2
fuldkomment,2
haandhæves,2
udlevede,2
utallig,2
menniskelige,2
udgiorde,2
forestaae,2
maafkee,2
grøden,2
kiærlighed,2
besmykkelse,2
venners,2
lande-veyene,2
jagdfølge,2
stader,2
huusfædre,2
raadeligt,2
kræves,2
raadighed,2
stodder,2
priisværdigste,2
mekanisk,2
konsterne,2
forhindredes,2
modneste,2
veier,2
grøftning,2
pløjet,2
vedvarenhed,2
røgte,2
eftersees,2
særdeeleshed,2
vurderingen,2
beslagen,2
plov-bæster,2
irettesettelse,2
kronens,2
opgulve,2
bedrøveligt,2
constantinopel,2
bygnings-materialier,2
forvandlede,2
correspondents,2
oxekiød,2
loe,2
ek,2
grønlandske,2
leyes,2
arilds,2
finmarkske,2
herskabers,2
forelægge,2
arbeideren,2
vreed,2
lode,2
tomme,2
sommer-føde,2
elskværdige,2
forend,2
larme,2
biskopperne,2
langsomme,2
trues,2
tøi,2
nægtet,2
øyemerket,2
anslagen,2
giæster,2
immediate,2
mediate,2
tjenestepiger,2
naaet,2
skiebnens,2
collegio,2
beskikkelse,2
barsel,2
ekkelhed,2
brøllupper,2
opvarte,2
bie-avling,2
jus,2
les,2
folke-formerelsen,2
indflytte,2
poder,2
dievelen,2
sikkreste,2
beskyldes,2
mageligere,2
ufornærmede,2
paalagde,2
egtestandens,2
forordningernes,2
formerelsen,2
medbringer,2
eensomhed,2
bebygte,2
get,2
florerer,2
foraars,2
tyvende,2
absurde,2
nødvendigen,2
arbeydsomme,2
lucindes,2
forurettede,2
16de,2
navnlig,2
general-land-væsenets,2
ulydige,2
opkastede,2
giennemgaaede,2
hovedveyene,2
david,2
udygtig,2
grobene,2
folkelønnen,2
bie-avlingen,2
patriam,2
grob,2
rommernes,2
uomstødelige,2
høylovlige,2
lodtagne,2
kiøbstæd-folk,2
status,2
aug,2
udlagte,2
viseligen,2
vaarkornet,2
chabhan,2
paalegger,2
forretter,2
skiorten,2
stegne,2
forraadnet,2
udsuet,2
bønderbørnene,2
afdrager,2
nyligen,2
forsmægte,2
atten,2
houfrie,2
8de,2
øder,2
pløyer,2
tilføyede,2
fremlagt,2
amtmænd,2
indskrivning,2
syns,2
jøde,2
jøder,2
truer,2
jespers,2
afsides,2
slæder,2
general-landvæsenets,2
uddrevne,2
øvrig,2
usandfærdighed,2
ligesaadan,2
føyet,2
hyppige,2
naboers,2
riff,2
flyttede,2
lidenskaber,2
latter,2
hidder,2
odens,2
principer,2
indsiddere,2
sendes,2
uskyldighed,2
umenneskelig,2
forplantende,2
ønskeligste,2
vanskeligste,2
skiærpet,2
angrebet,2
slutteriet,2
gaardmændenes,2
tildraget,2
dandse,2
evighed,2
habile,2
hyæner,2
skare,2
sædler,2
bønder-godset,2
glubende,2
gaar,2
projektmagere,2
papiir-penge,2
uformodentlige,2
lavere,2
uhørte,2
uværdig,2
fæste-ledig,2
glem,2
brøde,2
foræret,2
gemeeneste,2
skriveri,2
ener,2
korn-sæd,2
forsøget,2
angreb,2
frugtbringende,2
forliis,2
bearbeide,2
qvæg-sygdommen,2
soelen,2
sikkerst,2
medgift,2
ynkelig,2
148,2
eyendommens,2
philodanus,2
81,2
overskudd,2
forvejen,2
udtager,2
anklager,2
reneste,2
nedrighed,2
penge-mulet,2
svie,2
hoverie-arbeide,2
overile,2
skilt,2
beskeed,2
arbeidede,2
medhustruer,2
elleve,2
aulet,2
forønskede,2
anliggende,2
fyrighed,2
trygge,2
forestillingen,2
kornhandelen,2
miner,2
slavinder,2
omhyggeligen,2
retskaffent,2
præke,2
hendet,2
beskæftigelse,2
mavre,2
regieret,2
seyeren,2
henlagte,2
stud,2
palladser,2
boesiddende,2
sammenknyttede,2
seyervindinger,2
aarings-sviin,2
omsonst,2
dispute,2
velmenende,2
indbegreb,2
overskov,2
gaardmandens,2
folkerige,2
afgifterne,2
hartkornets,2
udeblive,2
anseeligere,2
overvindes,2
beflitter,2
bønder-karle,2
bekymret,2
underskov,2
snare,2
anstalterne,2
drengen,2
begravne,2
laanes,2
medici,2
disposition,2
li,2
jord-æbler,2
paven,2
bonde-arbeide,2
kyster,2
inderste,2
hisset,2
printzen,2
vertskaber,2
cyrus,2
xenophon,2
glemt,2
stadige,2
liighed,2
paataget,2
fuldendt,2
dervisker,2
ulydig,2
hoved-post,2
lydelig,2
tilhobe,2
længes,2
velsigne,2
hielpe-middel,2
acter,2
skriverpenge,2
boelsmænd,2
pløyes,2
ubrugbare,2
vangen,2
deeler,2
katholikerne,2
qvindmennesker,2
2det,2
underskrives,2
tvet,2
frosten,2
lind,2
tilføre,2
forevise,2
hovbønderne,2
commissarier,2
hugger,2
brugeligt,2
hvede-brød,2
veyrliget,2
recensentere,2
vinkelskriver,2
indhegninger,2
tall,2
landeveyene,2
ydmyg,2
indtraf,2
læsser,2
eftermaaler,2
ustraffet,2
fritagne,2
opmaalt,2
afbygger-gaarde,2
ufeylbarlig,2
skiftetiden,2
skaffede,2
erlangelse,2
1746,2
tes,2
fratages,2
skoleholdere,2
forslage,2
skikkeligste,2
beskrevne,2
skoleholderen,2
tilmed,2
angives,2
uemfindtlighed,2
reyst,2
uddrages,2
hovedforfatning,2
uretfærdigheder,2
tørve-moser,2
geist,2
dorsk,2
hængende,2
næseviise,2
forfængeligheds,2
udstuderet,2
udøvelsen,2
overskyder,2
trave-hobene,2
vandsteder,2
regnvejr,2
arbeydskarle,2
længste,2
leyede,2
uophørlig,2
efterladen,2
udgiøres,2
lunken,2
ubundne,2
daarligt,2
selveyer,2
afdeelte,2
vitterligt,2
sparetimer,2
land-oeconomien,2
frihedens,2
priseligere,2
priseligt,2
afmaaler,2
qvartaler,2
giørlig,2
indhenter,2
fti,2
skynder,2
udhungrer,2
protestantiske,2
ender,2
rygtet,2
konerne,2
svig,2
grusom,2
qvæl,2
ægteskabs,2
falil,2
uvillighed,2
giveren,2
pengenes,2
saadane,2
droge,2
privilegium,2
aabenbart,2
ydt,2
opbryde,2
nabo,2
verdiges,2
beviset,2
contrakt,2
mindes,2
sieldenheder,2
forlegne,2
optages,2
løbet,2
kierve,2
tagerne,2
revenuer,2
grønt,2
opsigten,2
stavnen,2
taaleligste,2
promulgeret,2
landgilder,2
seen,2
aabnede,2
præsters,2
egtestanden,2
gratis,2
bisper,2
forurettelse,2
armen,2
vrangvillige,2
tiende-tager,2
slægters,2
mislig,2
brud,2
karakter,2
omgiengelse,2
boeliger,2
tiltagende,2
tiendernes,2
tilbud,2
land-commissarier,2
tvingende,2
virksom,2
obligation,2
foden,2
temperament,2
hungre,2
ydere,2
tørve-moese,2
attraaes,2
negtes,2
projectet,2
usikkerheds,2
udterske,2
reparation,2
urtegaardsmand,2
undres,2
adskilles,2
græsgangen,2
vuggen,2
ladeplads,2
proportioneres,2
ev,2
ru,2
colonister,2
ærværdige,2
sands,2
landhuusholdning,2
indtægterne,2
indsendt,2
derviskerne,2
smagt,2
skifters,2
injuria,2
velgierning,2
landmaalerne,2
pantsætte,2
volenti,2
udbede,2
indrenter,2
skattefrihed,2
bønderkarlenes,2
udterskes,2
terskningen,2
naadestegn,2
fogeds,2
principia,2
oplæres,2
reformationen,2
heste-haver,2
hækker,2
bondegaards,2
sæde-jord,2
formindskede,2
dyrest,2
snydt,2
fæsteledighed,2
ægtestanden,2
befalninger,2
land-jord,2
usikker,2
ydelse,2
kald,2
kappedes,2
ungefær,2
1688,2
forgaae,2
inddeeles,2
ken,2
udbrede,2
sognets,2
4/5,2
cent,2
havedyrkningen,2
uryggeligste,2
nydelsen,2
huuset,2
bispernes,2
stridigheder,2
rygtning,2
overilede,2
tilregne,2
red,2
contraheret,2
stats-videnskaben,2
